Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Air transport, passengers carried",IS.AIR.PSGR,Netherlands,NLD,26132696.0,27454451.0,28857440.0,29601230.0,29108547.0,26979676.6296817,29959476.4043769,31672223.9759589,33455251.0,33956338.0,35687843.0,40078714.0,42763443.0,44417573.579144,46358457.951,
"Air transport, passengers carried",IS.AIR.PSGR,New Caledonia,NCL,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,New Zealand,NZL,11951935.0,12382205.0,12545766.0,12950904.0,12104116.0,13295185.0,13747024.2069686,13937353.9431784,14434055.9991949,13618711.9990383,14385078.0,15300409.0,16271523.0,17249049.9541367,17763604.459,
"Air transport, passengers carried",IS.AIR.PSGR,Nicaragua,NIC,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Niger,NER,,,,,,0.0,0.0,119652.0,87936.0,13227.5,15243.0,15044.0,14713.0,,,
"Air transport, passengers carried",IS.AIR.PSGR,Nigeria,NGA,747648.0,1307541.0,1363435.0,1460900.0,1365343.0,4197375.0,4793913.27416044,4716148.08073056,4209624.0,4462001.62973012,4613169.0,4110075.0,4789878.0,7786143.99416227,6539048.35309011,
"Air transport, passengers carried",IS.AIR.PSGR,North Macedonia,MKD,191977.0,209255.0,234366.0,196420.0,86868.0,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Norway,NOR,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Oman,OMN,,,,,2360682.0,3262849.0,3795755.0,4430383.0,4994729.0,5051804.0,6365784.0,7709851.0,9035230.0,10438241.0,11239996.0,
"Air transport, passengers carried",IS.AIR.PSGR,Pakistan,PAK,5364134.0,5714831.0,5439144.0,5605758.0,5303268.0,6588114.0,7940545.07551206,7973906.36067277,7833901.08773203,7670348.18543139,8467827.0,9628354.0,7260769.0,6880637.0,7420378.249,
"Air transport, passengers carried",IS.AIR.PSGR,Palau,PLW,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Panama,PAN,1795958.0,2028711.0,2473261.0,2762458.0,6348000.0,5524157.42969209,6380080.18386967,7517581.27701275,11656416.0,11812712.8383915,12193261.0,13285098.0,11975372.0,12631703.0,12497758.0,
"Air transport, passengers carried",IS.AIR.PSGR,Papua New Guinea,PNG,818773.0,918640.0,918665.0,904885.0,847353.0,1405169.0,1563593.85321111,1630308.43210537,1870968.0,2074020.0,1679156.0,1711274.0,1864653.0,1831903.0,2029701.0,
"Air transport, passengers carried",IS.AIR.PSGR,Paraguay,PRY,445854.0,432760.0,458688.0,465911.0,428493.0,715072.0,845395.688848872,794176.0,711548.47,608844.0,452004.0,467713.0,454276.0,710407.0,632389.0,
"Air transport, passengers carried",IS.AIR.PSGR,Peru,PER,4332223.0,4217880.0,5273188.0,6184410.0,5843195.0,7106025.29251721,8609620.35441221,10074855.6119232,12255937.7629497,12284677.0,13877662.0,15081755.0,16094150.0,17758527.272,18820572.0,
"Air transport, passengers carried",IS.AIR.PSGR,Philippines,PHL,8056829.0,8304634.0,8818150.0,9508389.0,10480898.0,22575356.0,26326620.7628322,28540727.3608103,25540880.0,34897404.0,37023422.0,40206684.0,39341995.0,43080118.0,47776892.0,
"Air transport, passengers carried",IS.AIR.PSGR,Poland,POL,3553680.0,3625982.0,4269655.0,4634676.0,4279072.0,4099082.0,4448727.0598285,4909100.39206908,5002975.74866764,5038745.42598332,4448883.0,5497163.0,7376512.0,9277538.0,10225516.0,
"Air transport, passengers carried",IS.AIR.PSGR,Portugal,PRT,10139655.0,9440930.0,10320040.0,11171020.0,9903771.0,10428173.5126738,11014639.0,11338080.0,11860998.0,12635439.0,12706909.0,13105120.0,15937325.0,17367956.0,18673912.2,
"Air transport, passengers carried",IS.AIR.PSGR,Puerto Rico,PRI,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Qatar,QAT,6041040.0,7070851.0,8879109.0,9702479.0,10211229.0,12391268.0,14568106.0,17187171.0,18737348.0,21425066.0,25263224.0,31209097.0,29949181.0,29178923.0,32953297.0,
"Air transport, passengers carried",IS.AIR.PSGR,Romania,ROU,1707714.0,2047466.0,3003872.0,3253417.0,3268022.0,3733253.0,3659209.0,3593312.0,3087143.0,3067724.4,3634598.0,3686938.0,4423249.0,4908235.0,5630289.0,
"Air transport, passengers carried",IS.AIR.PSGR,Russian Federation,RUS,26522315.0,28836949.0,33187839.0,37940321.0,34402844.0,43855539.0,50555805.0,58727125.0,64072322.0,72189961.0,76846126.0,77458318.0,89373638.0,99327311.0,115482744.0,
"Air transport, passengers carried",IS.AIR.PSGR,Rwanda,RWA,,,,,,188221.0,268376.55,593198.45,610992.0,626928.0,544541.0,644559.0,1031957.04,1502478.0,1561562.21422701,
"Air transport, passengers carried",IS.AIR.PSGR,Samoa,WSM,266625.0,287596.0,294927.0,290503.0,270908.0,,,,,76944.0,98950.0,116167.0,81921.0,77811.0,74867.0,
"Air transport, passengers carried",IS.AIR.PSGR,San Marino,SMR,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Sao Tome and Principe,STP,43282.0,47585.0,50440.0,51921.0,50716.0,,,,,,,,,36660.0,41933.0,
"Air transport, passengers carried",IS.AIR.PSGR,Saudi Arabia,SAU,15933045.0,16830838.0,17141188.0,16708204.0,17508200.0,20323592.0,23135735.0,26537661.0,28252104.0,32269452.0,33431736.0,35092840.0,37503000.0,39767648.0,39350310.0,
"Air transport, passengers carried",IS.AIR.PSGR,Senegal,SEN,449682.0,500677.0,538845.0,567101.0,572609.0,0.0,391401.4,543987.6,219996.0,131964.0,115355.0,9874.0,21038.0,278438.288559913,284534.117434767,
"Air transport, passengers carried",IS.AIR.PSGR,Serbia,SRB,918540.0,1041747.0,1118404.0,1135322.0,926618.0,985072.0,1149102.0,1240709.0,1241352.0,2187144.0,2427047.0,2486009.0,2442731.0,2262703.0,2469081.0,
"Air transport, passengers carried",IS.AIR.PSGR,Seychelles,SYC,498836.0,545265.0,574515.0,586106.0,564580.0,412714.0,393834.0,235994.0,344436.0,407280.0,497496.0,567914.0,633518.0,455201.0,414088.0,
"Air transport, passengers carried",IS.AIR.PSGR,Sierra Leone,SLE,16743.0,18752.0,20252.0,21420.0,21784.0,0.0,48789.0,50193.0,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Singapore,SGP,17744017.0,19565884.0,20671341.0,21050204.0,18427473.0,24859825.1577843,26509929.1424906,29138458.2737476,31729241.0,33643518.416782,33585397.0,35370328.0,38094990.0,40401515.0,43050722.0,
"Air transport, passengers carried",IS.AIR.PSGR,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Slovak Republic,SVK,711939.0,779759.0,2679227.0,2690428.0,3440816.0,74856.0,34859.0,45111.0,64008.0,29031.5983,11098.0,12928.0,7925.0,,,
"Air transport, passengers carried",IS.AIR.PSGR,Slovenia,SVN,757651.0,860735.0,945420.0,1103685.0,953378.0,979803.0,972711.0,816630.0,857000.0,916981.0,1045409.0,1009559.0,1087075.0,1094762.0,869640.1,
"Air transport, passengers carried",IS.AIR.PSGR,Solomon Islands,SLB,91450.0,101190.0,102090.0,100558.0,94027.0,142660.0,140183.263883557,138160.1153057,302412.0,330456.0,373739.0,373467.0,427806.0,427806.0,229670.648,
"Air transport, passengers carried",IS.AIR.PSGR,Somalia,SOM,,,,,,163812.745808619,177005.4,178709.7,258336.0,251652.0,,4486.0,4486.0,33728.9686579889,34065.5568461863,
"Air transport, passengers carried",IS.AIR.PSGR,South Africa,ZAF,11844657.0,12932671.0,12870324.0,13135437.0,12503629.0,15781210.0,16407784.9571682,17571565.2032155,16311250.0,17026643.2191223,18882898.0,19744932.0,20821044.0,24660386.0,25650178.0,
"Air transport, passengers carried",IS.AIR.PSGR,South Sudan,SSD,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Spain,ESP,49855007.0,53122464.0,60664991.0,55213716.0,49289158.0,52847712.6083233,52736140.9250126,48089178.327112,48056735.818,53069339.0,60564041.0,66674868.0,71598374.0,80706703.0,88237165.272,
"Air transport, passengers carried",IS.AIR.PSGR,Sri Lanka,LKA,2817778.0,3100832.0,3206766.0,2951506.0,2417713.0,3008322.69188759,3665394.0,4616417.0,4793393.4,4756131.0,4911730.0,5284585.0,5403577.0,5882376.0,5582446.0,
"Air transport, passengers carried",IS.AIR.PSGR,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,St. Lucia,LCA,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,St. Martin (French part),MAF,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Sudan,SDN,510977.0,563026.0,598151.0,617785.0,606558.0,580325.0,947031.456113152,777346.331924026,541644.0,501864.0,496177.0,292843.0,557792.04,561520.0,530001.0,
"Air transport, passengers carried",IS.AIR.PSGR,Suriname,SUR,315410.0,306504.0,324821.0,329788.0,303117.0,214667.0,204096.675971812,240525.441452855,255204.0,269148.0,259682.0,280090.0,284935.0,272347.0,236601.0,
"Air transport, passengers carried",IS.AIR.PSGR,Sweden,SWE,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Switzerland,CHE,9662619.0,10647142.0,12298456.0,14352757.0,14701206.0,22146864.0,24866065.0,26386306.6034666,27503416.0,27923164.0,27011762.0,25859918.0,26732570.0,28857994.0,30339654.0,
"Air transport, passengers carried",IS.AIR.PSGR,Syrian Arab Republic,SYR,1239825.0,1252102.0,1371450.0,1358473.0,1342518.0,1158366.0,1433766.69473226,907927.74176397,475932.0,475932.0,17902.0,18117.0,17564.0,17896.9211653632,18456.6450466215,
"Air transport, passengers carried",IS.AIR.PSGR,Tajikistan,TJK,479172.0,394440.0,501178.0,683248.0,764505.0,616999.412307647,846967.380250537,650130.547389031,683060.157492914,1064176.32798727,1034477.0,1037897.0,580374.0,492320.0,539094.616,
"Air transport, passengers carried",IS.AIR.PSGR,Tanzania,TZA,257223.0,189844.0,250849.0,202704.0,683541.0,750421.0,914932.03761187,1030203.57520377,1173942.818,1124913.454,1312807.0,1179664.0,1221678.0,1698386.0,1498093.0,
"Air transport, passengers carried",IS.AIR.PSGR,Thailand,THA,18902629.0,20102408.0,21191723.0,19993134.0,19618735.0,28780723.0,31940491.9838508,36392469.3545263,43029150.6,46546612.484507,56447637.0,62341676.0,70704889.0,76053042.754,78227313.0,
"Air transport, passengers carried",IS.AIR.PSGR,Timor-Leste,TLS,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Togo,TGO,,,,,,663013.0,832351.156397303,745781.748091383,840948.0,426344.039920436,420875.0,475185.0,500686.0,566295.0,640683.272,
"Air transport, passengers carried",IS.AIR.PSGR,Tonga,TON,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Trinidad and Tobago,TTO,1055106.0,1024304.0,1085650.0,1102669.0,1014016.0,1842253.0,2625055.71304041,2625055.71304041,2865852.0,2732100.0,2617843.0,2598521.0,2582961.0,2458183.0,2583595.0,
"Air transport, passengers carried",IS.AIR.PSGR,Tunisia,TUN,1996699.0,2054641.0,2054679.0,2274580.0,2278964.0,2739634.0,3153388.97660989,3580910.21873467,4648608.0,4628511.0,3496190.0,3606247.0,3963968.0,4274199.0,4335325.0,
"Air transport, passengers carried",IS.AIR.PSGR,Turkey,TUR,16943828.0,19361415.0,22895275.0,25505092.0,31339441.0,45665249.0,53500303.0,63350312.0,74413804.6198675,84574844.0,96604665.0,100366461.0,107917326.0,115595495.817,111028629.0,
"Air transport, passengers carried",IS.AIR.PSGR,Turkmenistan,TKM,1653638.0,1843140.0,1850921.0,1823157.0,1706055.0,300970.0,160243.765375931,147500.0,1800847.45762712,579715.68,897079.0,1318350.0,2136219.0,2457474.0,2081424.32,
"Air transport, passengers carried",IS.AIR.PSGR,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Tuvalu,TUV,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Uganda,UGA,49368.0,55292.0,59715.0,63160.0,64234.0,154909.0,141603.0,182144.4,198804.0,163824.0,41812.0,52187.0,14958.0,21212.0,19822.5,
"Air transport, passengers carried",IS.AIR.PSGR,Ukraine,UKR,2512910.0,2801992.0,1736018.0,3456288.0,3427818.0,3956053.0,5477654.91818182,5828107.61211785,5218814.574,4503610.0,4620530.0,5756509.0,6794396.0,7854842.0,7604522.332,
"Air transport, passengers carried",IS.AIR.PSGR,United Arab Emirates,ARE,,,,,31761631.0,44948143.8494121,50342891.8028694,59948766.6976478,68151865.0,75608196.0,84343562.0,91763598.0,95306195.0,95758342.0,92798725.09,
"Air transport, passengers carried",IS.AIR.PSGR,United Kingdom,GBR,93602879.0,97544631.0,101622807.0,104713553.0,102464509.0,101515720.193399,111598546.141229,115419920.565667,118605866.0,124901676.052681,131512994.0,143781714.0,151159067.0,165388610.0,142392528.0,
"Air transport, passengers carried",IS.AIR.PSGR,United States,USA,720547738.0,725530965.0,744302310.0,701779551.0,679423408.0,720497000.0,730796000.0,736699000.0,743171000.0,762710000.0,798222000.0,824039000.0,849403000.0,889024000.0,926737000.0,
"Air transport, passengers carried",IS.AIR.PSGR,Uruguay,URY,586458.0,568864.0,602996.0,612644.0,563632.0,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,Uzbekistan,UZB,1639276.0,1665190.0,1940378.0,2033933.0,1850056.0,2114050.0,2275947.0,2593509.0,2614085.0,2545935.0,2486673.0,2383631.0,2581865.0,3056558.0,3685192.0,
"Air transport, passengers carried",IS.AIR.PSGR,Vanuatu,VUT,112254.0,116744.0,122581.0,120742.0,112169.0,247944.0,240396.437704341,318747.0,327060.0,320232.0,272332.0,299315.0,341110.0,374603.0,466865.053133403,
"Air transport, passengers carried",IS.AIR.PSGR,"Venezuela, RB",VEN,5043028.0,5225573.0,5495292.0,5766973.0,5121009.0,6428163.0,7728281.25393288,7738509.64544939,6866780.59935996,7888722.39935996,7086072.0,6025475.0,4209158.0,2217407.0,1516839.0,
"Air transport, passengers carried",IS.AIR.PSGR,Vietnam,VNM,5453683.0,5283831.0,7194443.0,9991145.0,11073604.0,14377619.0,16544477.8301699,16976051.3812163,20429309.908,23826013.272,29944771.0,37349272.0,42592762.0,47049671.0,53227026.0,
"Air transport, passengers carried",IS.AIR.PSGR,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,
"Air transport, passengers carried",IS.AIR.PSGR,"Yemen, Rep.",YEM,1083404.0,1162316.0,1073493.0,1064878.0,1050486.0,1536556.0,1492073.32859812,1299707.2391082,1664220.0,1665552.0,443685.0,242723.0,132571.0,336310.0,,
"Air transport, passengers carried",IS.AIR.PSGR,Zambia,ZMB,53880.0,58679.0,61589.0,62467.0,,260502.0,306034.3,127296.65,10032.0,8592.0,203617.0,144060.0,154573.0,16633.1389415488,17505.6896363636,
"Air transport, passengers carried",IS.AIR.PSGR,Zimbabwe,ZWE,243022.0,239045.0,254783.0,264404.0,261480.0,258828.0,279347.618391502,320945.999810999,351564.0,301260.0,370165.0,378803.0,282539.0,282539.0,,
"Air transport, passengers carried",IS.AIR.PSGR,Arab World,ARB,43608649.0,47875367.0,51722644.0,53542019.0,95372047.0,126796491.879128,135837641.389789,152014159.66127,166209279.140784,181627311.076906,195957046.0,214318723.0,223496214.05,232670166.889823,235289347.945893,
"Air transport, passengers carried",IS.AIR.PSGR,Caribbean small states,CSS,4742561.0,4645698.0,4918479.0,4978399.0,4424144.0,4996231.0,5829441.17601145,5920044.89645018,5475499.6,6162872.32887981,5845803.0,5986259.0,5816851.0,6645652.5139884,,
"Air transport, passengers carried",IS.AIR.PSGR,Central Europe and the Baltics,CEB,19040472.0,20221059.0,23721701.0,25261998.0,24733789.0,32710131.3790042,34477031.5945141,32490649.4684975,35246300.7486676,37875158.1831821,39811670.0,42884394.0,52125994.0,62622491.0,69934277.3,
"Air transport, passengers carried",IS.AIR.PSGR,Early-demographic dividend,EAR,202084384.0,224730790.0,245988633.0,244712190.0,259076645.0,370779756.654016,411779408.113943,443984379.688308,473370786.86842,518240248.925875,566264222.0,621441555.0,679891167.720311,741133708.202807,726259634.889995,
"Air transport, passengers carried",IS.AIR.PSGR,East Asia & Pacific,EAS,454655578.0,486160240.0,523755806.0,535907588.0,555699740.0,726070353.122889,769209920.740995,809282604.511398,893899315.839378,965572758.226383,1052102292.0,1155866926.0,1266613885.0,1363722227.08479,1417293420.3106,
"Air transport, passengers carried",IS.AIR.PSGR,East Asia & Pacific (excluding high income),EAP,220887277.0,244449016.0,277768225.0,287719256.0,326293542.0,430864598.621311,482521208.783072,526101395.353227,579867089.840183,640242859.141246,708798867.0,790494215.0,881698293.0,964324620.095903,1005359310.1326,
"Air transport, passengers carried",IS.AIR.PSGR,East Asia & Pacific (IDA & IBRD countries),TEA,220785964.0,244343650.0,277657591.0,287610282.0,326402729.0,430771969.353661,482426892.525636,525964519.872814,579440333.840183,640110151.266246,708750644.0,790446548.0,881640190.0,964270665.095903,1005300883.1326,
"Air transport, passengers carried",IS.AIR.PSGR,Euro area,EMU,344015957.0,374599784.0,407969143.0,408980682.0,401882488.0,414887775.051461,439335562.659968,437876149.516337,441085469.33378,458429865.950749,495116034.0,527688666.0,558725887.0,582704366.268714,634255101.415,
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia,ECS,518261374.0,559653407.0,607952555.0,623643998.0,615350087.0,671844987.251797,728739259.899544,749916268.946567,778805759.891435,823125948.616507,886634821.0,941730493.0,1015616107.0,1085617534.3497,1132924747.85331,
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia (excluding high income),ECA,55933498.0,61390591.0,69092668.0,78070042.0,79638721.0,106051570.988931,123846313.503833,143043780.428963,161627137.808988,179004742.007987,197093753.0,203669893.0,227956251.0,247065916.521,260319144.07331,
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia (IDA & IBRD countries),TEC,63293892.0,69212039.0,77911513.0,87710738.0,88865012.0,115461131.988931,133766768.563661,153418991.821032,171433958.557655,188867281.833971,206959900.0,214729427.0,241813816.0,263345266.521,278283540.07331,
"Air transport, passengers carried",IS.AIR.PSGR,European Union,EUU,359471494.0,390742949.0,425646377.0,427781328.0,419908189.0,442721426.227712,468821255.254482,465108859.984834,471018726.082448,490844607.776732,529467494.0,565289154.0,605233486.0,640084500.268714,698301861.615,
"Air transport, passengers carried",IS.AIR.PSGR,Fragile and conflict affected situations,FCS,,,,,,26324517.0544826,29993209.6175864,28792391.6478928,29629496.59936,31022121.2732372,28722433.0,27228652.0,26440468.05,30651292.8351175,26274495.2657056,
"Air transport, passengers carried",IS.AIR.PSGR,Heavily indebted poor countries (HIPC),HPC,,,,,,14165092.2265473,17296028.4634335,18073364.0300627,18079383.818,19361000.3208803,20661772.0,20915140.0,23844385.43,26411525.9143882,27243663.842867,
"Air transport, passengers carried",IS.AIR.PSGR,High income,HIC,1504864761.0,1557642634.0,1631365964.0,1600711002.0,1592784303.0,1763911953.41889,1820587993.30165,1848528117.63559,1912871376.00007,1991083459.86093,2111401823.0,2232699612.0,2340934009.0,2455435911.83649,2544511634.18808,
"Air transport, passengers carried",IS.AIR.PSGR,IBRD only,IBD,457746406.0,506432777.0,571342851.0,602329034.0,654666498.0,850497494.080731,948977935.322719,1030743895.82271,1123867190.53004,1223688739.41695,1342229140.0,1461070125.0,1619971597.14,1769305160.27693,1839386710.3057,
"Air transport, passengers carried",IS.AIR.PSGR,IDA & IBRD total,IBT,482971713.0,533670988.0,599627079.0,631333677.0,683927328.0,891956142.164426,997808123.775953,1080347426.56044,1174597728.92127,1276673084.40434,1396421827.0,1517531639.0,1680834867.77031,1840061201.44965,1908548820.87542,
"Air transport, passengers carried",IS.AIR.PSGR,IDA blend,IDB,13181865.0,14641094.0,14980619.0,15375119.0,14965530.0,20774321.4291658,23867830.7344219,24663522.391796,24098238.087732,24165927.3433395,24997482.0,25950100.0,24353773.0,28749421.0575388,29208297.0079508,
"Air transport, passengers carried",IS.AIR.PSGR,IDA only,IDX,12043442.0,12597117.0,13303609.0,13629524.0,,20684326.65453,24962357.7188113,24940008.3459324,26632300.3034966,28818417.6440473,29195205.0,30511414.0,36509497.6303111,42006620.1151822,39953813.5617743,
"Air transport, passengers carried",IS.AIR.PSGR,IDA total,IDA,25225307.0,27238211.0,28284228.0,29004643.0,29260830.0,41458648.0836958,48830188.4532332,49603530.7377284,50730538.3912287,52984344.9873868,54192687.0,56461514.0,60863270.6303111,70756041.172721,69162110.5697251,
"Air transport, passengers carried",IS.AIR.PSGR,Late-demographic dividend,LTE,347642313.0,384756400.0,444476143.0,485748645.0,572829124.0,685670532.062163,761255355.361109,830069110.535279,907272787.660847,985686600.922676,1088963002.0,1190947049.0,1323673354.0,1434010524.15206,1522692335.89531,
"Air transport, passengers carried",IS.AIR.PSGR,Latin America & Caribbean,LCN,107537262.0,110439889.0,120106257.0,133677728.0,140453020.0,178418790.815615,198178802.341581,217297987.707647,234290843.071702,248819232.967444,264217989.0,266690030.0,275641368.35,293327220.785988,305099527.681081,
"Air transport, passengers carried",IS.AIR.PSGR,Latin America & Caribbean (excluding high income),LAC,96362460.0,99013042.0,106863544.0,119276132.0,122703047.0,159261131.385923,175743253.694421,191903827.237355,204167296.071702,217718911.800173,232460285.0,232463569.0,241682572.35,256035300.767079,266437535.686,
